row_index,url,reason,http_status
52096,https://www.thomasashton.org/,host_not_exist,
52097,https://tilt-education.co.uk/,host_not_exist,
52098,https://pebblescare.com/,host_not_exist,
52099,https://www.witherslackgroup.co.uk/our-locations/our-schools/cheshire-hall-school/,host_not_exist,
52100,,no_url,
52101,,no_url,
52102,www.maryvaleprimary.org.uk/,host_not_exist,
52103,www.hydehighschool.uk,host_not_exist,
52104,https://www.woodenhill.bracknell-forest.sch.uk/,host_not_exist,
52105,https://www.hamblingview.org/,host_not_exist,
52106,,no_url,
52107,,no_url,
52108,https://www.stgeorge.school.it/,host_not_exist,
52109,,no_url,
52110,,no_url,
52111,www.rosecroft.school,host_not_exist,
52112,http://www.stlukescesalford.co.uk/,host_not_exist,
52113,https://www.cavendish.suffolk.sch.uk/website/,host_not_exist,
52114,,no_url,
52115,,no_url,
52116,,no_url,
52117,,no_url,
52118,,no_url,
52119,https://www.melkshamhouse.uk/,host_not_exist,
52120,,no_url,
52121,,no_url,
52122,,no_url,
52123,https://www.silfieldoak.org.uk,host_not_exist,
52124,www.firststepstogether.co.uk,host_not_exist,
52125,http://www.attleborough-pri.norfolk.sch.uk,host_not_exist,
52126,www.polesdenlaceyinfant.surrey.sch.uk/,host_not_exist,
52127,www.mickley.derbyshire.sch.uk/,host_not_exist,
52128,www.delvesinfantschool.co.uk,host_not_exist,
52129,www.palfreyinfant.co.uk,host_not_exist,
52130,www.delvesjuniorschool.co.uk,host_not_exist,
52131,http://www.hillary.walsall.sch.uk,host_not_exist,
52132,www.thedeansprimary.co.uk,host_not_exist,
52133,www.westwitneyprimaryschool.co.uk,host_not_exist,
52134,www.marazion.cornwall.sch.uk/,host_not_exist,
52135,stcharlescatholicprimary.com,host_not_exist,
52136,www.rettendon.essex.sch.uk/,host_not_exist,
52137,http://www.pulham.norfolk.sch.uk,host_not_exist,
52138,www.stthomasbecketcatholicschool.co.uk,host_not_exist,
52139,www.furzefield.surrey.sch.uk/,host_not_exist,
52140,https://www.sacredheartrochdale.stoccat.org.uk/,host_not_exist,
52141,https://www.stvincentdepaul.stoccat.org.uk/,host_not_exist,
52142,www.st-winifreds.stockport.sch.uk/,host_not_exist,
52143,www.oxtonstsavioursschool.com/,host_not_exist,
52144,www.st-thomas.co.uk/,host_not_exist,
52145,www.thelanes.notts.sch.uk,host_not_exist,
52146,https://edancourtschool.com/,host_not_exist,
52147,www.wi-educate.co.uk,host_not_exist,
52148,www.akademeia.edu.pl,host_not_exist,
52149,www.newlandsschool.ae,host_not_exist,
52150,,no_url,
52151,,no_url,
52152,www.rugeleyjohntaylor.co.uk,host_not_exist,
52153,,no_url,
52154,,no_url,
52155,,no_url,
52156,,no_url,
52157,,no_url,
52158,,no_url,
52159,www.meadowsprimary.org,host_not_exist,
52160,www.swansfield.northumberland.sch.uk,host_not_exist,
52161,www.branton.northumberland.sch.uk/,host_not_exist,
52162,http://www.shilbottle.northumberland.sch.uk,host_not_exist,
52163,http://www.longhoughton.northumberland.sch.uk,host_not_exist,
52164,www.ellinghamschool.uk,host_not_exist,
52165,www.embletonprimaryschool.com/,host_not_exist,
52166,www.earlsbartonprimary.org.uk,host_not_exist,
52167,,no_url,
52168,,no_url,
52169,,no_url,
52170,,no_url,
52171,,no_url,
52172,,no_url,
52173,www.orchardhouse.school,host_not_exist,
52174,,no_url,
52175,www.oxlowbridge.com,host_not_exist,
52176,,no_url,
52177,http://www.olov.rbkc.sch.uk,host_not_exist,
52178,http://www.bishopscaundle.dorset.sch.uk/,host_not_exist,
52179,www.gomeldon.wilts.sch.uk/,host_not_exist,
52180,www.princecroft.wilts.sch.uk/,host_not_exist,
52181,www.winterbourneearls.org,host_not_exist,
52182,www.st-andrews-laverstock.wilts.sch.uk/,host_not_exist,
52183,www.goldenflattsprimary.co.uk/,host_not_exist,
52184,www.lynnfieldschool.org.uk,host_not_exist,
52185,http://www.mandalemill.stockton.sch.uk,host_not_exist,
52186,www.the-aurora-group.com,host_not_exist,
52187,www.oxbridgelane.org.uk/,host_not_exist,
52188,www.sjrc.co.uk,host_not_exist,
52189,www.osoprimary.co.uk,host_not_exist,
52190,https://www.stmaryslittleborough.stoccat.org.uk/,host_not_exist,
52191,http://www.bentonpark.org.uk/,host_not_exist,
52192,www.brier.dudley.sch.uk,host_not_exist,
52193,http://www.woodsetton.dudley.sch.uk,host_not_exist,
52194,www.st-johns-pri.notts.sch.uk,host_not_exist,
52195,,no_url,
52196,,no_url,
52197,https://thelodgeap.org/,host_not_exist,
52198,https://www.stmichaelshigh.com/,host_not_exist,
52199,,no_url,
52200,www.owlsmoorprimary.com/,host_not_exist,
52201,https://cambridgeconstanta.ro/,host_not_exist,
52202,www.pottersgreen.coventry.sch.uk,host_not_exist,
52203,http://www.wordsleyschool.co.uk/,host_not_exist,
52204,,no_url,
52205,http://www.watlinglower.org.uk,host_not_exist,
52206,www.littleheath.coventry.sch.uk,host_not_exist,
52207,https://www.alkboroughps.co.uk/,host_not_exist,
52208,www.burtonstatherprimary.com,host_not_exist,
52209,www.kirtonlindseyschool.co.uk,host_not_exist,
52210,www.stthomas.org.uk,host_not_exist,
52211,www.orchardmanorschool.co.uk,host_not_exist,
52212,https://stbenedicts.info/somerset/primary/st-benedicts,host_not_exist,
52213,www.stjohnscatholicprimary.org.uk,host_not_exist,
52214,http://www.st-marys.bathnes.sch.uk,host_not_exist,
52215,www.cumberworthfirstschool.co.uk,host_not_exist,
52216,www.holyrosary.oldham.sch.uk/,host_not_exist,
52217,www.stherberts.education,host_not_exist,
52218,https://englishmartyrs.trafford.sch.uk,host_not_exist,
52219,www.st-johnfisher.tameside.sch.uk,host_not_exist,
52220,https://www.caldershaw.rochdale.sch.uk/,host_not_exist,
52221,http://www.stmaryseg.co.uk/,host_not_exist,
52222,http://www.kirklingtonprimary.net,host_not_exist,
52223,www.virginia.towerhamlets.sch.uk,host_not_exist,
52224,https://inspireacademyyork.co.uk/,host_not_exist,
52225,www.wardenhillinfant.co.uk,host_not_exist,
52226,http://www.southborough.bromley.sch.uk,host_not_exist,
52227,http://firvale.com/,host_not_exist,
52228,,no_url,
52229,,no_url,
52230,http://www.connexap.org/,host_not_exist,
52231,www.regentschoolabuja.com/senior,host_not_exist,
52232,www.pacembs.com,host_not_exist,
52233,https://www.limeacademyhartwell.org,host_not_exist,
52234,http://www.cambridgemuslimsecondaryschool.co.uk,host_not_exist,
52235,www.wadsworthfieldsprimaryschool.co.uk/,host_not_exist,
52236,www.kinoulton.notts.sch.uk/,host_not_exist,
52237,https://horizonschooldubai.com/,host_not_exist,
52238,https://www.brightoncollegealain.ae/,host_not_exist,
52239,https://www.rgsgd.com/,host_not_exist,
52240,https://www.britannicashanghai.com/,host_not_exist,
52241,https://sheffield-school.com/,host_not_exist,
52242,https://runnymede-college.com/,host_not_exist,
52243,https://www.gescairo.com/,host_not_exist,
52244,www.horfieldceprimaryschool.org/,host_not_exist,
52245,www.kingslodge.wilts.sch.uk,host_not_exist,
52246,www.charter.wilts.sch.uk/,host_not_exist,
52247,www.pettypool.org.uk,host_not_exist,
52248,http://www.tiverton.devon.sch.uk/,host_not_exist,
52249,www.millom-inf.cumbria.sch.uk,host_not_exist,
52250,www.willowpark.org.uk,host_not_exist,
52251,www.finding-futures.co.uk,host_not_exist,
52252,,no_url,
52253,,no_url,
52254,,no_url,
52255,,no_url,
52256,,no_url,
52257,,no_url,
52258,,no_url,
52259,,no_url,
52260,www.harrowbeijing.cn,host_not_exist,
52261,https://arcadiaglobal.sch.ae/,host_not_exist,
52262,,no_url,
52263,https://uppinghamcairo.com/,host_not_exist,
52264,oasisacademyshirleyparkprimary.org,host_not_exist,
52265,,no_url,
52266,https://reigategrammar-riyadh.com/,host_not_exist,
52267,https://www.british-int-school.org.uk/,host_not_exist,
52268,www.gemsmetropoleschool-alwaha.com,host_not_exist,
52269,www.gemsfoundersschool-dubaisouth.com/en,host_not_exist,
52270,www.scoala-mea.com,host_not_exist,
52271,https://www.harrowhongkong.hk/,host_not_exist,
52272,https://www.gemsfoundersschool-masdarcity.com/en,host_not_exist,
52273,,no_url,
52274,,no_url,
52275,,no_url,
52276,,no_url,
52277,,no_url,
52278,,no_url,
52279,,no_url,
52280,,no_url,
52281,,no_url,
52282,,no_url,
52283,,no_url,
52284,,no_url,
52285,,no_url,
52286,,no_url,
52287,,no_url,
52288,,no_url,
52289,,no_url,
52290,,no_url,
52291,,no_url,
52292,,no_url,
52293,,no_url,
52294,,no_url,
52295,,no_url,
52296,,no_url,
52297,,no_url,
52298,,no_url,
52299,,no_url,
52300,,no_url,
52301,,no_url,
52302,,no_url,
52303,,no_url,
52304,,no_url,
52305,,no_url,
52306,,no_url,
52307,,no_url,
52308,,no_url,
52309,,no_url,
52310,,no_url,
52311,,no_url,
52312,http://www.tremorfanursery.co.uk,host_not_exist,
52313,,no_url,
52314,,no_url,
52315,,no_url,
52316,,no_url,
52317,,no_url,
52318,,no_url,
52319,,no_url,
52320,,no_url,
52321,,no_url,
52322,,no_url,
52323,,no_url,
52324,,no_url,
52325,,no_url,
52326,,no_url,
52327,,no_url,
52328,,no_url,
52329,,no_url,
52330,,no_url,
52331,,no_url,
52332,,no_url,
52333,,no_url,
52334,,no_url,
52335,,no_url,
52336,,no_url,
52337,,no_url,
52338,,no_url,
52339,,no_url,
52340,,no_url,
52341,,no_url,
52342,,no_url,
52343,,no_url,
52344,,no_url,
52345,,no_url,
52346,,no_url,
52347,,no_url,
52348,,no_url,
52349,,no_url,
52350,,no_url,
52351,,no_url,
52352,,no_url,
52353,,no_url,
52354,,no_url,
52355,,no_url,
52356,,no_url,
52357,,no_url,
52358,,no_url,
52359,,no_url,
52360,,no_url,
52361,,no_url,
52362,,no_url,
52363,,no_url,
52364,,no_url,
52365,,no_url,
52366,,no_url,
52367,,no_url,
52368,,no_url,
52369,,no_url,
52370,,no_url,
52371,,no_url,
52372,,no_url,
52373,,no_url,
52374,,no_url,
52375,,no_url,
52376,,no_url,
52377,,no_url,
52378,,no_url,
52379,,no_url,
52380,,no_url,
52381,,no_url,
52382,,no_url,
52383,,no_url,
52384,,no_url,
52385,,no_url,
52386,,no_url,
52387,,no_url,
52388,,no_url,
52389,,no_url,
52390,,no_url,
52391,,no_url,
52392,,no_url,
52393,,no_url,
52394,,no_url,
52395,,no_url,
52396,,no_url,
52397,,no_url,
52398,,no_url,
52399,,no_url,
52400,,no_url,
52401,,no_url,
52402,,no_url,
52403,,no_url,
52404,,no_url,
52405,,no_url,
52406,,no_url,
52407,,no_url,
52408,,no_url,
52409,,no_url,
52410,,no_url,
52411,,no_url,
52412,,no_url,
52413,,no_url,
52414,,no_url,
52415,,no_url,
52416,,no_url,
52417,,no_url,
52418,,no_url,
52419,,no_url,
52420,,no_url,
52421,,no_url,
52422,,no_url,
52423,,no_url,
52424,,no_url,
52425,,no_url,
52426,,no_url,
52427,,no_url,
52428,,no_url,
52429,,no_url,
52430,,no_url,
52431,,no_url,
52432,,no_url,
52433,,no_url,
52434,,no_url,
52435,,no_url,
52436,,no_url,
52437,,no_url,
52438,,no_url,
52439,,no_url,
52440,,no_url,
52441,,no_url,
52442,,no_url,
52443,,no_url,
52444,,no_url,
52445,,no_url,
52446,,no_url,
52447,,no_url,
52448,,no_url,
52449,,no_url,
52450,,no_url,
52451,,no_url,
52452,,no_url,
52453,,no_url,
52454,,no_url,
52455,,no_url,
52456,,no_url,
52457,,no_url,
52458,,no_url,
52459,,no_url,
52460,,no_url,
52461,,no_url,
52462,,no_url,
52463,,no_url,
52464,,no_url,
52465,,no_url,
52466,,no_url,
52467,,no_url,
52468,,no_url,
52469,,no_url,
52470,,no_url,
52471,,no_url,
52472,,no_url,
52473,,no_url,
52474,,no_url,
52475,,no_url,
52476,,no_url,
52477,,no_url,
52478,,no_url,
52479,,no_url,
52480,,no_url,
52481,,no_url,
52482,,no_url,
52483,,no_url,
52484,,no_url,
52485,,no_url,
52486,,no_url,
52487,,no_url,
52488,,no_url,
52489,,no_url,
52490,,no_url,
52491,,no_url,
52492,,no_url,
52493,,no_url,
52494,,no_url,
52495,,no_url,
52496,,no_url,
52497,,no_url,
52498,,no_url,
52499,,no_url,
52500,,no_url,
52501,,no_url,
52502,,no_url,
52503,,no_url,
52504,,no_url,
52505,,no_url,
52506,,no_url,
52507,,no_url,
52508,,no_url,
52509,,no_url,
52510,,no_url,
52511,,no_url,
52512,,no_url,
52513,,no_url,
52514,,no_url,
52515,,no_url,
52516,,no_url,
52517,,no_url,
52518,,no_url,
52519,,no_url,
52520,,no_url,
52521,,no_url,
52522,,no_url,
52523,,no_url,
52524,,no_url,
52525,,no_url,
52526,,no_url,
52527,,no_url,
52528,,no_url,
52529,,no_url,
52530,,no_url,
52531,,no_url,
52532,,no_url,
52533,www.ysgolpenybryn.com,host_not_exist,
52534,,no_url,
52535,,no_url,
52536,,no_url,
52537,,no_url,
52538,,no_url,
52539,,no_url,
52540,,no_url,
52541,,no_url,
52542,,no_url,
52543,,no_url,
52544,,no_url,
52545,,no_url,
52546,,no_url,
52547,,no_url,
52548,,no_url,
52549,,no_url,
52550,,no_url,
52551,,no_url,
52552,,no_url,
52553,,no_url,
52554,,no_url,
52555,,no_url,
52556,,no_url,
52557,,no_url,
52558,,no_url,
52559,,no_url,
52560,,no_url,
52561,,no_url,
52562,,no_url,
52563,,no_url,
52564,,no_url,
52565,,no_url,
52566,,no_url,
52567,,no_url,
52568,,no_url,
52569,,no_url,
52570,,no_url,
52571,,no_url,
52572,,no_url,
52573,,no_url,
52574,,no_url,
52575,,no_url,
52576,,no_url,
52577,,no_url,
52578,,no_url,
52579,,no_url,
52580,,no_url,
52581,,no_url,
52582,,no_url,
52583,,no_url,
52584,,no_url,
52585,,no_url,
52586,,no_url,
52587,,no_url,
52588,,no_url,
52589,,no_url,
52590,,no_url,
52591,,no_url,
52592,,no_url,
52593,,no_url,
52594,,no_url,
52595,,no_url,
52596,,no_url,
52597,,no_url,
52598,,no_url,
52599,,no_url,
52600,,no_url,
52601,,no_url,
52602,,no_url,
52603,,no_url,
52604,,no_url,
52605,,no_url,
52606,http://www.northophallschool.co.uk,host_not_exist,
52607,,no_url,
52608,,no_url,
52609,,no_url,
52610,,no_url,
52611,,no_url,
52612,,no_url,
52613,,no_url,
52614,http://www.ysgolrhoshelyg.com,host_not_exist,
52615,,no_url,
52616,,no_url,
52617,,no_url,
52618,,no_url,
52619,,no_url,
52620,,no_url,
52621,,no_url,
52622,,no_url,
52623,,no_url,
52624,,no_url,
52625,,no_url,
52626,,no_url,
52627,,no_url,
52628,,no_url,
52629,,no_url,
52630,,no_url,
52631,,no_url,
52632,,no_url,
52633,,no_url,
52634,,no_url,
52635,,no_url,
52636,,no_url,
52637,,no_url,
52638,,no_url,
52639,,no_url,
52640,,no_url,
52641,,no_url,
52642,,no_url,
52643,,no_url,
52644,,no_url,
52645,,no_url,
52646,,no_url,
52647,,no_url,
52648,,no_url,
52649,,no_url,
52650,,no_url,
52651,,no_url,
52652,,no_url,
52653,,no_url,
52654,,no_url,
52655,,no_url,
52656,,no_url,
52657,,no_url,
52658,,no_url,
52659,,no_url,
52660,,no_url,
52661,,no_url,
52662,,no_url,
52663,,no_url,
52664,,no_url,
52665,,no_url,
52666,,no_url,
52667,,no_url,
52668,,no_url,
52669,,no_url,
52670,,no_url,
52671,,no_url,
52672,,no_url,
52673,,no_url,
52674,,no_url,
52675,,no_url,
52676,,no_url,
52677,,no_url,
52678,,no_url,
52679,,no_url,
52680,,no_url,
52681,,no_url,
52682,,no_url,
52683,,no_url,
52684,,no_url,
52685,,no_url,
52686,,no_url,
52687,,no_url,
52688,,no_url,
52689,,no_url,
52690,,no_url,
52691,,no_url,
52692,,no_url,
52693,,no_url,
52694,,no_url,
52695,,no_url,
52696,,no_url,
52697,,no_url,
52698,,no_url,
52699,,no_url,
52700,,no_url,
52701,,no_url,
52702,,no_url,
52703,,no_url,
52704,,no_url,
52705,,no_url,
52706,,no_url,
52707,,no_url,
52708,,no_url,
52709,,no_url,
52710,,no_url,
52711,,no_url,
52712,,no_url,
52713,,no_url,
52714,,no_url,
52715,,no_url,
52716,,no_url,
52717,,no_url,
52718,,no_url,
52719,,no_url,
52720,,no_url,
52721,,no_url,
52722,,no_url,
52723,,no_url,
52724,,no_url,
52725,,no_url,
52726,,no_url,
52727,,no_url,
52728,,no_url,
52729,,no_url,
52730,,no_url,
52731,,no_url,
52732,www.stmarysruabon.co.uk,host_not_exist,
52733,,no_url,
52734,,no_url,
52735,,no_url,
52736,,no_url,
52737,,no_url,
52738,,no_url,
52739,,no_url,
52740,,no_url,
52741,,no_url,
52742,,no_url,
52743,,no_url,
52744,,no_url,
52745,,no_url,
52746,,no_url,
52747,,no_url,
52748,,no_url,
52749,,no_url,
52750,,no_url,
52751,,no_url,
52752,,no_url,
52753,,no_url,
52754,,no_url,
52755,,no_url,
52756,,no_url,
52757,,no_url,
52758,,no_url,
52759,,no_url,
52760,,no_url,
52761,,no_url,
52762,,no_url,
52763,,no_url,
52764,,no_url,
52765,,no_url,
52766,,no_url,
52767,,no_url,
52768,,no_url,
52769,,no_url,
52770,,no_url,
52771,,no_url,
52772,,no_url,
52773,,no_url,
52774,,no_url,
52775,,no_url,
52776,,no_url,
52777,,no_url,
52778,,no_url,
52779,,no_url,
52780,,no_url,
52781,,no_url,
52782,,no_url,
52783,,no_url,
52784,,no_url,
52785,,no_url,
52786,,no_url,
52787,,no_url,
52788,,no_url,
52789,,no_url,
52790,,no_url,
52791,,no_url,
52792,,no_url,
52793,,no_url,
52794,,no_url,
52795,,no_url,
52796,,no_url,
52797,,no_url,
52798,,no_url,
52799,,no_url,
52800,,no_url,
52801,,no_url,
52802,,no_url,
52803,,no_url,
52804,,no_url,
52805,,no_url,
52806,,no_url,
52807,,no_url,
52808,,no_url,
52809,,no_url,
52810,,no_url,
52811,,no_url,
52812,,no_url,
52813,,no_url,
52814,,no_url,
52815,,no_url,
52816,,no_url,
52817,,no_url,
52818,,no_url,
52819,,no_url,
52820,,no_url,
52821,,no_url,
52822,,no_url,
52823,,no_url,
52824,,no_url,
52825,,no_url,
52826,,no_url,
52827,,no_url,
52828,,no_url,
52829,,no_url,
52830,,no_url,
52831,,no_url,
52832,,no_url,
52833,,no_url,
52834,,no_url,
52835,,no_url,
52836,,no_url,
52837,,no_url,
52838,,no_url,
52839,,no_url,
52840,,no_url,
52841,,no_url,
52842,,no_url,
52843,,no_url,
52844,,no_url,
52845,,no_url,
52846,,no_url,
52847,,no_url,
52848,,no_url,
52849,,no_url,
52850,,no_url,
52851,,no_url,
52852,,no_url,
52853,,no_url,
52854,,no_url,
52855,,no_url,
52856,,no_url,
52857,,no_url,
52858,,no_url,
52859,,no_url,
52860,,no_url,
52861,,no_url,
52862,,no_url,
52863,,no_url,
52864,,no_url,
52865,,no_url,
52866,,no_url,
52867,,no_url,
52868,,no_url,
52869,,no_url,
52870,,no_url,
52871,,no_url,
52872,,no_url,
52873,,no_url,
52874,,no_url,
52875,,no_url,
52876,,no_url,
52877,,no_url,
52878,,no_url,
52879,,no_url,
52880,,no_url,
52881,,no_url,
52882,,no_url,
52883,,no_url,
52884,,no_url,
52885,,no_url,
52886,,no_url,
52887,,no_url,
52888,,no_url,
52889,,no_url,
52890,,no_url,
52891,,no_url,
52892,,no_url,
52893,,no_url,
52894,,no_url,
52895,,no_url,
52896,,no_url,
52897,,no_url,
52898,,no_url,
52899,,no_url,
52900,,no_url,
52901,,no_url,
52902,,no_url,
52903,,no_url,
52904,,no_url,
52905,,no_url,
52906,,no_url,
52907,,no_url,
52908,,no_url,
52909,,no_url,
52910,,no_url,
52911,,no_url,
52912,,no_url,
52913,,no_url,
52914,,no_url,
52915,,no_url,
52916,,no_url,
52917,,no_url,
52918,,no_url,
52919,,no_url,
52920,,no_url,
52921,,no_url,
52922,,no_url,
52923,,no_url,
52924,,no_url,
52925,,no_url,
52926,,no_url,
52927,,no_url,
52928,,no_url,
52929,,no_url,
52930,,no_url,
52931,,no_url,
52932,,no_url,
52933,,no_url,
52934,,no_url,
52935,,no_url,
52936,,no_url,
52937,,no_url,
52938,,no_url,
52939,,no_url,
52940,,no_url,
52941,,no_url,
52942,,no_url,
52943,,no_url,
52944,,no_url,
52945,,no_url,
52946,,no_url,
52947,,no_url,
52948,,no_url,
52949,,no_url,
52950,,no_url,
52951,,no_url,
52952,,no_url,
52953,,no_url,
52954,,no_url,
52955,,no_url,
52956,,no_url,
52957,,no_url,
52958,,no_url,
52959,,no_url,
52960,,no_url,
52961,,no_url,
52962,,no_url,
52963,,no_url,
52964,,no_url,
52965,,no_url,
52966,,no_url,
52967,,no_url,
52968,,no_url,
52969,,no_url,
52970,,no_url,
52971,,no_url,
52972,,no_url,
52973,,no_url,
52974,http://www.pembrokedockcommunityschool.co.uk/,host_not_exist,
52975,,no_url,
52976,,no_url,
52977,,no_url,
52978,,no_url,
52979,,no_url,
52980,,no_url,
52981,,no_url,
52982,,no_url,
52983,,no_url,
52984,,no_url,
52985,,no_url,
52986,,no_url,
52987,,no_url,
52988,,no_url,
52989,,no_url,
52990,,no_url,
52991,,no_url,
52992,,no_url,
52993,,no_url,
52994,,no_url,
52995,,no_url,
52996,,no_url,
52997,,no_url,
52998,,no_url,
52999,,no_url,
53000,,no_url,
53001,,no_url,
53002,,no_url,
53003,,no_url,
53004,,no_url,
53005,,no_url,
53006,,no_url,
53007,,no_url,
53008,,no_url,
53009,,no_url,
53010,,no_url,
53011,,no_url,
53012,,no_url,
53013,,no_url,
53014,,no_url,
53015,,no_url,
53016,,no_url,
53017,,no_url,
53018,,no_url,
53019,,no_url,
53020,,no_url,
53021,,no_url,
53022,,no_url,
53023,,no_url,
53024,,no_url,
53025,,no_url,
53026,,no_url,
53027,,no_url,
53028,,no_url,
53029,,no_url,
53030,,no_url,
53031,,no_url,
53032,,no_url,
53033,,no_url,
53034,,no_url,
53035,,no_url,
53036,,no_url,
53037,,no_url,
53038,,no_url,
53039,,no_url,
53040,,no_url,
53041,,no_url,
53042,,no_url,
53043,,no_url,
53044,,no_url,
53045,,no_url,
53046,,no_url,
53047,,no_url,
53048,,no_url,
53049,,no_url,
53050,,no_url,
53051,,no_url,
53052,,no_url,
53053,,no_url,
53054,,no_url,
53055,,no_url,
53056,,no_url,
53057,,no_url,
53058,,no_url,
53059,,no_url,
53060,,no_url,
53061,,no_url,
53062,,no_url,
53063,,no_url,
53064,,no_url,
53065,,no_url,
53066,,no_url,
53067,,no_url,
53068,,no_url,
53069,,no_url,
53070,,no_url,
53071,,no_url,
53072,,no_url,
53073,,no_url,
53074,,no_url,
53075,,no_url,
53076,,no_url,
53077,,no_url,
53078,,no_url,
53079,,no_url,
53080,,no_url,
53081,,no_url,
53082,,no_url,
53083,,no_url,
53084,,no_url,
53085,,no_url,
53086,,no_url,
53087,,no_url,
53088,,no_url,
53089,,no_url,
53090,,no_url,
53091,,no_url,
53092,,no_url,
53093,,no_url,
53094,,no_url,
53095,,no_url,
53096,,no_url,
53097,,no_url,
53098,,no_url,
53099,,no_url,
53100,,no_url,
53101,,no_url,
53102,,no_url,
53103,,no_url,
53104,,no_url,
53105,,no_url,
53106,,no_url,
53107,,no_url,
53108,,no_url,
53109,,no_url,
53110,,no_url,
53111,,no_url,
53112,,no_url,
53113,www.ysgolccc.org.uk/griffith,host_not_exist,
53114,,no_url,
53115,,no_url,
53116,,no_url,
53117,,no_url,
53118,,no_url,
53119,,no_url,
53120,,no_url,
53121,,no_url,
53122,,no_url,
53123,,no_url,
53124,,no_url,
53125,,no_url,
53126,,no_url,
53127,,no_url,
53128,,no_url,
53129,,no_url,
53130,,no_url,
53131,,no_url,
53132,www.model-school.co.uk,host_not_exist,
53133,,no_url,
53134,,no_url,
53135,,no_url,
53136,,no_url,
53137,,no_url,
53138,,no_url,
53139,,no_url,
53140,,no_url,
53141,,no_url,
53142,,no_url,
53143,,no_url,
53144,,no_url,
53145,,no_url,
53146,,no_url,
53147,,no_url,
53148,,no_url,
53149,,no_url,
53150,,no_url,
53151,,no_url,
53152,,no_url,
53153,,no_url,
53154,,no_url,
53155,,no_url,
53156,,no_url,
53157,,no_url,
53158,,no_url,
53159,,no_url,
53160,,no_url,
53161,,no_url,
53162,,no_url,
53163,,no_url,
53164,,no_url,
53165,,no_url,
53166,,no_url,
53167,,no_url,
53168,,no_url,
53169,,no_url,
53170,,no_url,
53171,,no_url,
53172,,no_url,
53173,,no_url,
53174,,no_url,
53175,,no_url,
53176,,no_url,
53177,,no_url,
53178,,no_url,
53179,,no_url,
53180,,no_url,
53181,,no_url,
53182,,no_url,
53183,,no_url,
53184,,no_url,
53185,,no_url,
53186,,no_url,
53187,,no_url,
53188,,no_url,
53189,,no_url,
53190,,no_url,
53191,,no_url,
53192,,no_url,
53193,,no_url,
53194,,no_url,
53195,,no_url,
53196,,no_url,
53197,,no_url,
53198,,no_url,
53199,,no_url,
53200,,no_url,
53201,,no_url,
53202,,no_url,
53203,,no_url,
53204,,no_url,
53205,http://www.yggpontybrenin.com/,host_not_exist,
53206,,no_url,
53207,,no_url,
53208,,no_url,
53209,,no_url,
53210,,no_url,
53211,,no_url,
53212,,no_url,
53213,http://www.yloginfach.co.uk/,host_not_exist,
53214,,no_url,
53215,,no_url,
53216,,no_url,
53217,,no_url,
53218,,no_url,
53219,,no_url,
53220,,no_url,
53221,,no_url,
53222,,no_url,
53223,,no_url,
53224,,no_url,
53225,,no_url,
53226,,no_url,
53227,,no_url,
53228,,no_url,
53229,,no_url,
53230,,no_url,
53231,,no_url,
53232,,no_url,
53233,,no_url,
53234,,no_url,
53235,,no_url,
53236,,no_url,
53237,,no_url,
53238,,no_url,
53239,,no_url,
53240,,no_url,
53241,,no_url,
53242,,no_url,
53243,,no_url,
53244,,no_url,
53245,,no_url,
53246,,no_url,
53247,,no_url,
53248,,no_url,
53249,,no_url,
53250,,no_url,
53251,,no_url,
53252,,no_url,
53253,,no_url,
53254,,no_url,
53255,,no_url,
53256,,no_url,
53257,,no_url,
53258,,no_url,
53259,,no_url,
53260,,no_url,
53261,,no_url,
53262,,no_url,
53263,,no_url,
53264,,no_url,
53265,,no_url,
53266,,no_url,
53267,,no_url,
53268,,no_url,
53269,,no_url,
53270,,no_url,
53271,,no_url,
53272,,no_url,
53273,,no_url,
53274,,no_url,
53275,,no_url,
53276,,no_url,
53277,,no_url,
53278,,no_url,
53279,,no_url,
53280,,no_url,
53281,,no_url,
53282,,no_url,
53283,,no_url,
53284,,no_url,
53285,,no_url,
53286,,no_url,
53287,,no_url,
53288,,no_url,
53289,,no_url,
53290,,no_url,
53291,,no_url,
53292,,no_url,
53293,,no_url,
53294,,no_url,
53295,,no_url,
53296,,no_url,
53297,,no_url,
53298,,no_url,
53299,,no_url,
53300,,no_url,
53301,,no_url,
53302,,no_url,
53303,,no_url,
53304,,no_url,
53305,,no_url,
53306,,no_url,
53307,,no_url,
53308,,no_url,
53309,,no_url,
53310,,no_url,
53311,,no_url,
53312,,no_url,
53313,,no_url,
53314,,no_url,
53315,,no_url,
53316,,no_url,
53317,,no_url,
53318,,no_url,
53319,,no_url,
53320,,no_url,
53321,,no_url,
53322,,no_url,
53323,,no_url,
53324,,no_url,
53325,,no_url,
53326,,no_url,
53327,,no_url,
53328,,no_url,
53329,http://www.ysgolcynwydsant.co.uk/,host_not_exist,
53330,,no_url,
53331,,no_url,
53332,,no_url,
53333,,no_url,
53334,,no_url,
53335,,no_url,
53336,,no_url,
53337,,no_url,
53338,,no_url,
53339,,no_url,
53340,,no_url,
53341,,no_url,
53342,,no_url,
53343,,no_url,
53344,,no_url,
53345,,no_url,
53346,,no_url,
53347,,no_url,
53348,,no_url,
53349,,no_url,
53350,,no_url,
